game_genre_id,game_id,genre_id
1444,1000666,1
1445,1000594,1
1446,1000447,1
1447,1000437,1
1448,1000514,1
1449,1000513,1
1450,1000493,1
1451,1000481,1
1452,1000469,1
1453,1000464,1
1454,1000467,1
1455,1000462,1
1456,1000521,1
1457,999206,1
1458,998864,1
1459,1000118,1
1460,995849,1
1461,997500,1
1462,997869,1
1463,1000360,1
1464,998187,1
1465,996923,1
1466,995454,1
1467,995534,1
1468,995558,1
1469,995579,1
1470,995584,1
1471,995619,1
1472,995624,1
1473,995622,1
1474,995637,1
1475,995699,1
1476,995650,1
1477,995807,1
1478,995818,1
1479,995864,1
1480,995884,1
1481,995748,1
1482,995745,1
1483,995752,1
1484,995909,1
1485,995940,1
1486,995941,1
1487,995988,1
1488,996000,1
1489,996061,1
1490,996082,1
1491,996144,1
1492,996171,1
1493,996182,1
1494,996259,1
1495,996311,1
1496,995560,1
1497,995684,1
1498,995628,1
1499,995805,1
1500,995870,1
1501,996266,1
1502,995589,1
1503,996434,1
1504,996419,1
1505,996460,1
1506,996459,1
1507,996481,1
1508,996492,1
1509,996498,1
1510,996516,1
1511,996558,1
1512,996533,1
1513,996551,1
1514,996580,1
1515,996584,1
1516,996641,1
1517,996645,1
1518,996657,1
1519,996676,1
1520,996686,1
1521,996666,1
1522,996717,1
1523,996718,1
1524,997009,1
1525,997024,1
1526,997061,1
1527,997069,1
1528,997096,1
1529,997125,1
1530,997134,1
1531,997154,1
1532,997157,1
1533,997167,1
1534,997150,1
1535,997174,1
1536,997181,1
1537,997187,1
1538,997190,1
1539,997204,1
1540,997239,1
1541,997251,1
1542,997267,1
1543,997278,1
1544,997286,1
1545,997321,1
1546,997319,1
1547,997326,1
1548,997340,1
1549,997417,1
1550,997410,1
1551,997459,1
1552,997511,1
1553,996933,1
1554,996759,1
1555,996771,1
1556,996818,1
1557,996840,1
1558,996856,1
1559,996861,1
1560,996878,1
1561,996876,1
1562,996880,1
1563,996891,1
1564,996944,1
1565,997558,1
1566,997567,1
1567,997597,1
1568,997637,1
1569,997650,1
1570,997664,1
1571,997680,1
1572,997698,1
1573,997709,1
1574,997733,1
1575,997737,1
1576,997816,1
1577,997841,1
1578,997792,1
1579,997865,1
1580,998357,1
1581,998421,1
1582,998424,1
1583,998416,1
1584,998466,1
1585,998469,1
1586,998308,1
1587,998381,1
1588,998377,1
1589,998396,1
1590,998390,1
1591,998475,1
1592,998481,1
1593,998487,1
1594,998543,1
1595,998555,1
1596,998568,1
1597,998583,1
1598,998576,1
1599,998608,1
1600,998624,1
1601,997924,1
1602,997925,1
1603,997933,1
1604,998010,1
1605,998031,1
1606,998041,1
1607,998050,1
1608,998053,1
1609,998063,1
1610,998059,1
1611,998054,1
1612,998092,1
1613,998102,1
1614,998124,1
1615,998114,1
1616,998148,1
1617,998202,1
1618,998216,1
1619,998222,1
1620,998250,1
1621,999946,1
1622,999908,1
1623,999903,1
1624,999930,1
1625,999984,1
1626,999983,1
1627,999919,1
1628,999901,1
1629,999961,1
1630,999973,1
1631,999966,1
1632,999988,1
1633,999724,1
1634,999725,1
1635,999748,1
1636,999759,1
1637,999792,1
1638,999803,1
1639,999783,1
1640,999817,1
1641,999864,1
1642,999579,1
1643,999598,1
1644,999589,1
1645,999633,1
1646,999651,1
1647,999654,1
1648,999668,1
1649,998687,1
1650,998701,1
1651,998721,1
1652,998773,1
1653,998745,1
1654,998793,1
1655,998806,1
1656,998827,1
1657,998841,1
1658,998857,1
1659,998884,1
1660,998895,1
1661,998907,1
1662,998932,1
1663,998960,1
1664,998952,1
1665,998980,1
1666,999006,1
1667,999005,1
1668,999029,1
1669,999030,1
1670,999011,1
1671,999045,1
1672,999096,1
1673,999093,1
1674,999122,1
1675,999143,1
1676,999149,1
1677,999178,1
1678,999230,1
1679,999248,1
1680,999313,1
1681,999325,1
1682,999379,1
1683,999402,1
1684,999412,1
1685,999434,1
1686,999446,1
1687,999438,1
1688,999485,1
1689,999470,1
1690,999469,1
1691,999471,1
1692,999533,1
1693,999534,1
1694,1000638,1
1695,1000667,1
1696,1000111,1
1697,1000076,1
1698,1000145,1
1699,1000170,1
1700,1000167,1
1701,1000164,1
1702,1000165,1
1703,1000289,1
1704,1000321,1
1705,1000326,1
1706,1000257,1
1707,1000256,1
1708,1000196,1
1709,1000228,1
1710,1000379,1
1711,1000367,1
1712,1000399,1
1713,1000403,1
1714,1000392,1
1715,1000439,1
1716,1000485,1
1717,1000504,1
1718,1000499,1
1719,1000501,1
1720,1000520,1
1721,1000518,1
1722,1000459,1
1723,1000544,1
1724,996256,1
1725,1000453,1
1726,996086,1
1727,997575,1
1728,998209,1
1729,999892,1
1730,998595,1
1731,1000375,1
1732,999938,1
1733,891532,1
1734,801122,1
1735,1001843,1
1736,554786,1
1737,962986,1
1738,1001007,1
1739,1003457,1
1740,1003391,1
1741,840775,1
