game_genre_id,game_id,genre_id
1516,996584,1
1517,996641,1
1518,996645,1
1519,996657,1
1520,996676,1
1521,996686,1
1522,996666,1
1523,996717,1
1524,996718,1
1525,997009,1
1526,997024,1
1527,997061,1
1528,997069,1
1529,997096,1
1530,997125,1
1531,997134,1
1532,997154,1
1533,997157,1
1534,997167,1
1535,997150,1
1536,997174,1
1537,997181,1
1538,997187,1
1539,997190,1
1540,997204,1
1541,997239,1
1542,997251,1
1543,997267,1
1544,997278,1
1545,997286,1
1546,997321,1
1547,997319,1
1548,997326,1
1549,997340,1
1550,997417,1
1551,997410,1
1552,997459,1
1553,997511,1
1554,996933,1
1555,996759,1
1556,996771,1
1557,996818,1
1558,996840,1
1559,996856,1
1560,996861,1
1561,996878,1
1562,996876,1
1563,996880,1
1564,996891,1
1565,996944,1
1566,997558,1
1567,997567,1
1568,997597,1
1569,997637,1
1570,997650,1
1571,997664,1
1572,997680,1
1573,997698,1
1574,997709,1
1575,997733,1
1576,997737,1
1577,997816,1
1578,997841,1
1579,997792,1
1580,997865,1
1581,998357,1
1582,998421,1
1583,998424,1
1584,998416,1
1585,998466,1
1586,998469,1
1587,998308,1
1588,998381,1
1589,998377,1
1590,998396,1
1591,998390,1
1592,998475,1
1593,998481,1
1594,998487,1
1595,998543,1
1596,998555,1
1597,998568,1
1598,998583,1
1599,998576,1
1600,998608,1
1601,998624,1
1602,997924,1
1603,997925,1
1604,997933,1
1605,998010,1
1606,998031,1
1607,998041,1
1608,998050,1
1609,998053,1
1610,998063,1
1611,998059,1
1612,998054,1
1613,998092,1
1614,998102,1
1615,998124,1
1616,998114,1
1617,998148,1
1618,998202,1
1619,998216,1
1620,998222,1
1621,998250,1
1622,999946,1
1623,999908,1
1624,999903,1
1625,999930,1
1626,999984,1
1627,999983,1
1628,999919,1
1629,999901,1
1630,999961,1
1631,999973,1
1632,999966,1
1633,999988,1
1634,999724,1
1635,999725,1
1636,999748,1
1637,999759,1
1638,999792,1
1639,999803,1
1640,999783,1
1641,999817,1
1642,999864,1
1643,999579,1
1644,999598,1
1645,999589,1
1646,999633,1
1647,999651,1
1648,999654,1
1649,999668,1
1650,998687,1
1651,998701,1
1652,998721,1
1653,998773,1
1654,998745,1
1655,998793,1
1656,998806,1
1657,998827,1
1658,998841,1
1659,998857,1
1660,998884,1
1661,998895,1
1662,998907,1
1663,998932,1
1664,998960,1
1665,998952,1
1666,998980,1
1667,999006,1
1668,999005,1
1669,999029,1
1670,999030,1
1671,999011,1
1672,999045,1
1673,999096,1
1674,999093,1
1675,999122,1
1676,999143,1
1677,999149,1
1678,999178,1
1679,999230,1
1680,999248,1
1681,999313,1
1682,999325,1
1683,999379,1
1684,999402,1
1685,999412,1
1686,999434,1
1687,999446,1
1688,999438,1
1689,999485,1
1690,999470,1
1691,999469,1
1692,999471,1
1693,999533,1
1694,999534,1
1695,1000638,1
1696,1000667,1
1697,1000111,1
1698,1000076,1
1699,1000145,1
1700,1000170,1
1701,1000167,1
1702,1000164,1
1703,1000165,1
1704,1000289,1
1705,1000321,1
1706,1000326,1
1707,1000257,1
1708,1000256,1
1709,1000196,1
1710,1000228,1
1711,1000379,1
1712,1000367,1
1713,1000399,1
1714,1000403,1
1715,1000392,1
1716,1000439,1
1717,1000485,1
1718,1000504,1
1719,1000499,1
1720,1000501,1
1721,1000520,1
1722,1000518,1
1723,1000459,1
1724,1000544,1
1725,996256,1
1726,1000453,1
1727,996086,1
1728,997575,1
1729,998209,1
1730,999892,1
1731,998595,1
1732,1000375,1
1733,999938,1
1734,891532,1
1735,801122,1
1736,1001843,1
1737,554786,1
